File,Length,BD_Enc_ms,BD_Dec_ms,BD_Size_bits,BD_Enc_Mem_bytes,BD_Dec_Mem_bytes,Nayuki_Enc_ms,Nayuki_Dec_ms,Nayuki_Size_bytes,Nayuki_Enc_Mem_bytes,Nayuki_Dec_Mem_bytes
165_120_c.txt,120,42409.97429,90.33584499999999,7491.5,-6395.2,10.8,5.324060149999999,0.6352349,61.0,788.4,10.4
