File,Length,BD_Enc_ms,BD_Dec_ms,BD_Size_bits,Nayuki_Enc_ms,Nayuki_Dec_ms,Nayuki_Size_bytes
165_120_c.txt,120,3145.99294,10.83611,2507.6,249.16758,0.63612,37.0
