File,Length,BD_Enc_ms,BD_Dec_ms,BD_Size_bits,BD_Enc_Mem_bytes,BD_Dec_Mem_bytes,Nayuki_Enc_ms,Nayuki_Dec_ms,Nayuki_Size_bytes,Nayuki_Enc_Mem_bytes,Nayuki_Dec_Mem_bytes
165_120_c.txt,120,1651.633285,47.852615,5561.15,50261.6,26.4,7.7219,0.46926500000000004,45.0,62.0,10.4
