File,Length,BD_Enc_ms,BD_Dec_ms,BD_Size_bits,BD_Enc_Mem_bytes,BD_Dec_Mem_bytes,Nayuki_Enc_ms,Nayuki_Dec_ms,Nayuki_Size_bytes,Nayuki_Enc_Mem_bytes,Nayuki_Dec_Mem_bytes
165_120_c.txt,120,35249.9622899,72.45464485,6504.9,-7454.8,10.4,5.6004397500000005,0.7296451,53.0,1559.6,16.0
